data,h,name
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1030,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1029,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1028,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1027,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1026,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1025,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1024,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1023,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1022,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1021,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1020,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1019,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1018,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1017,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1016,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1015,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1014,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1013,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1012,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1011,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1010,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1009,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1008,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1007,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1006,"
                               		  Adobe Acrobat和Reader 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1005,"
                               		  Adobe Acrobat和Reader 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1004,"
                               		  Adobe Acrobat和Reader 安全特征问题漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1003,"
                               		  Adobe Acrobat和Reader 安全特征问题漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1002,"
                               		  Adobe Acrobat和Reader 安全特征问题漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1001,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1000,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1271,"
                               		  joyplus-cms 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1270,"
                               		  mruby 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1198,"
                               		  Creatiwity wityCMS 跨站请求伪造漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1197,"
                               		  HDF5 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1196,"
                               		  HDF5 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1195,"
                               		  HDF5 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1194,"
                               		  HDF5 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1193,"
                               		  HDF5 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1192,"
                               		  AccountsService 路径遍历漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1191,"
                               		  VMware Tools 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1190,"
                               		  Bootstrap 跨站脚本漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1189,"
                               		  Bootstrap 跨站脚本漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1188,"
                               		  Bootstrap 跨站脚本漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1187,"
                               		  mstdlib 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1186,"
                               		  Olli Parviainen SoundTouch 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1185,"
                               		  Olli Parviainen SoundTouch 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1184,"
                               		  Exiv2 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1183,"
							          IBM Security Identity Governance and Intelligence ...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1182,"
							          IBM Security Identity Governance and Intelligence ...
								"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1181,"
                               		  PNGwriter 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1180,"
                               		  libpng 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1179,"
                               		  libwav 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1178,"
                               		  libwav 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1177,"
                               		  libwav 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1176,"
                               		  libwav 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1175,"
                               		  Lenovo Help Android app 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1174,"
                               		  Lenovo Smart Assistant Android app 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1173,"
                               		  G DATA Total Security 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1159,"
                               		  多款IBM产品Networking Operating System 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1071,"
                               		  LibRaw 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1066,"
                               		  Adobe Connect 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1064,"
                               		  Adobe Flash Player 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1063,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1062,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1061,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1060,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1059,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1058,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1057,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1056,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1055,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1054,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1053,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1052,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1051,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1050,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1049,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1048,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1047,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1046,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1045,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1044,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1043,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1042,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1041,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1040,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1039,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1153,"
                               		  Tracto 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1152,"
                               		  uc-http service 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1151,"
                               		  PHPOffice Common 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1150,"
                               		  Infinix X571和多款Lenovo手机安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1149,"
                               		  SRCMS 跨站请求伪造漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1148,"
                               		  SRCMS 跨站请求伪造漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1147,"
                               		  libsixel 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1146,"
                               		  libsixel 安全漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1157,"
                               		  ZNC 路径遍历漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1156,"
                               		  ZNC 路径遍历漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1155,"
                               		  多款Xiaomi产品操作系统命令注入漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-1154,"
                               		  Xiaomi R3D 操作系统命令注入漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-999,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-998,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-997,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-996,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-995,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-994,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-993,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-992,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-991,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
"
				                          ",/web/xxk/ldxqById.tag?CNNVD=CNNVD-201807-990,"
                               		  Adobe Acrobat和Reader 缓冲区错误漏洞"
